@type xydy
-2.189256407687043 -0.03310242018953749 0.2044482098101285
-2.180367460269796 -0.03266864931838455 0.2028314748626583
-2.171556830587642 -0.03224148439350305 0.2012404237733025
-2.162823150618887 -0.03182077650388008 0.1996744765010306
-2.154165087875772 -0.03140638118341812 0.1981330703155274
-2.145581344184381 -0.03099815824635964 0.196615659155276
-2.137070654516472 -0.03059597162996897 0.1951217130139961
-2.128631785870608 -0.03019968924410061 0.1936507173539862
-2.120263536200091 -0.02980918282730521 0.1922021725450047
-2.111964733385396 -0.02942432780914395 0.1907755933274007
-2.10373423424888 -0.02904500317840127 0.1893705082982819
-2.09557092360972 -0.02867109135690321 0.1879864594195742
-2.0874737133771 -0.02830247807866519 0.1866230015468915
-2.079441541679836 -0.02793905227410866 0.1852797019781983
-2.071473372030659 -0.02758070595910009 0.1839561400212992
-2.063568192523546 -0.02722733412857989 0.182651906579247
-2.05572501506252 -0.02687883465456114 0.1813666037528091
-2.047942874620465 -0.02653510818829021 0.1800998444591788
-2.040220828526555 -0.02619605806637259 0.1788512520661621
-2.032557955780986 -0.02586159022067761 0.1776204600411127
-2.024953356395766 -0.02553161309184587 0.176407111613926
-2.017406150760383 -0.02520603754623246 0.1752108594534395
-2.009915479031226 -0.02488477679612772 0.1740313653566217
-2.002480500543708 -0.02456774632310583 0.1728682999499637
-1.995100393246085 -0.02425486380435885 0.1717213424025188
-1.987774353154012 -0.02394604904188175 0.1705901801500623
-1.980501593824932 -0.0236412238943803 0.1694745086298732
-1.973281345851445 -0.02334031221178062 0.1683740310256637
-1.966112856372833 -0.02304323977222506 0.167288458022205
-1.958995388603969 -0.02274993422144512 0.1662175075692241
-1.951928221380876 -0.02246032501440734 0.1651609046541643
-1.94491064872223 -0.02217434335913341 0.1641183810834236
-1.937941979406136 -0.02189192216260059 0.1630896752717057
-1.931021536561563 -0.02161299597863314 0.1620745320391323
-1.924148657273801 -0.02133750095769979 0.1610727024157885
-1.917322692203401 -0.0210653747985364 0.1600839434533823
-1.910543005218022 -0.0207965567015169 0.15910801804372
-1.903808973036678 -0.02053098732369928 0.1581446947437111
-1.897119984885881 -0.02026860873547668 0.1571937476066303
-1.890475442167213 -0.02000936437876744 0.1562549560193765
-1.883874758135861 -0.01975319902668039 0.1553281045454829
-1.877317357589702 -0.01950005874459529 0.1544129827736416
-1.870802676568508 -0.01924989085260071 0.1535093851715187
-1.86433016206289 -0.01900264388923447 0.1526171109446448
-1.8578992717326 -0.01875826757647419 0.1517359639001775
-1.851509473633829 -0.01851671278592813 0.15086575231534
-1.84516024595517 -0.01827793150617836 0.1500062888103503
-1.838851076761906 -0.01804187681123089 0.1491573902256633
-1.83258146374831 -0.0178085028300291 0.1483188775033544
-1.826350913997674 -0.01757776471698905 0.1474905755724857
-1.820158943749753 -0.01734961862351672 0.146672313238296
-1.814005078175375 -0.0171240216704695 0.1458639230750701
-1.807888851157939 -0.01690093192152529 0.1450652413225428
-1.801809805081556 -0.01668030835742481 0.1442761077857044
-1.795767490625594 -0.01646211085105371 0.1434963657378774
-1.789761466565382 -0.01624630014333273 0.1427258618269395
-1.783791299578878 -0.01603283781988562 0.1419644459845768
-1.777856564059064 -0.01582168628845556 0.1412119713384514
-1.771956841931875 -0.01561280875704235 0.1404682941271755
-1.766091722479477 -0.01540616921273354 0.1397332736179885
-1.760260802168684 -0.01520173240120413 0.1390067720270368
-1.754463684484358 -0.01499946380686007 0.1382886544421612
-1.748699979767608 -0.0147993296336024 0.1375787887481001
-1.742969305058623 -0.01460129678618927 0.1368770455540211
-1.737271283943985 -0.01440533285217442 0.136183298123296
-1.731605546408308 -0.01421140608440135 0.1354974223054409
-1.725971728690052 -0.01401948538403338 0.1348192964701405
-1.720369473141382 -0.01382954028410056 0.1341488014432863
-1.714798428091927 -0.01364154093354512 0.1334858204449539
-1.709258247716311 -0.01345545808174797 0.1328302390292539
-1.703748591905342 -0.01327126306351941 0.1321819450259892
-1.698269126140716 -0.01308892778453783 0.1315408284840562
-1.692819521373151 -0.01290842470722097 0.1309067816165294
-1.687399453903812 -0.01272972683701474 0.1302796987473713
-1.682008605268936 -0.01255280770908535 0.1296594762597118
-1.67664666212755 -0.01237764137540088 0.129046012545643
-1.671313316152188 -0.01220420239218919 0.1284392079574792
-1.666008263922495 -0.01203246580775928 0.1278389647604305
-1.660731206821651 -0.01186240715067408 0.1272451870866442
-1.655481850935507 -0.01169400241826268 0.1266577808905669
-1.650259906954356 -0.01152722806546085 0.1260766539055841
-1.645065090077252 -0.01136206099396885 0.1255017156018943
-1.639897119918809 -0.01119847854171617 0.1249328771455768
-1.63475572041839 -0.01103645847262296 0.124370051358815
-1.62964061975162 -0.01087597896664864 0.1238131526812352
-1.624551550244149 -0.01071701861011813 0.1232620971323265
-1.619488248287602 -0.01055955638631685 0.1227168022749067
-1.614450454257645 -0.01040357166634585 0.1221771871795983
-1.6094379124341 -0.01024904420022847 0.1216431723902851
-1.604450370923061 -0.01009595410826088 0.1211146798905152
-1.599487581580932 -0.009944281872598347 0.120591633070823
-1.59454929994035 -0.009794008329070059 0.1200739566969384
-1.589635285137921 -0.009645114659215129 0.1195615768788568
-1.584745299843729 -0.009497582382532911 0.1190544210407432
-1.579879110192556 -0.009351393348940907 0.1185524178916426
-1.575036485716768 -0.009206529731433815 0.1180554973969729
-1.570217199280819 -0.009062974018937479 0.117563590750776
-1.565421027017326 -0.00892070900935175 0.1170766303487034
-1.560647748264668 -0.00877971780277643 0.1165945497617129
-1.555897145506071 -0.008639983794914729 0.1161172837104566
-1.551169004310125 -0.008501490670648823 0.1156447680403372
-1.546463113272712 -0.008364222397782293 0.1151769396972135
-1.541779263960286 -0.008228163220944415 0.1147137367037349
-1.537117250854474 -0.008093297655651443 0.1142550981362862
-1.532476871297972 -0.007959610482520177 0.1138009641025246
-1.527857925441678 -0.007827086741629296 0.1133512757194906
-1.523260216193048 -0.007695711727024057 0.1129059750922767
-1.518683549165636 -0.007565470981360136 0.1124650052932365
-1.514127732629776 -0.007436350290682522 0.1120283103417188
-1.509592577464384 -0.00730833567933549 0.1115958351843113
-1.505077897109858 -0.007181413404999856 0.1111675256755785
-1.500583507522018 -0.007055569953853796 0.1107433285592803
-1.496109227127097 -0.006930792035853668 0.1103231914500566
-1.491654876777717 -0.006807066580131369 0.1099070628155645
-1.487220279709851 -0.006684380730504897 0.109494891959056
-1.482805261500734 -0.006562721841098874 0.1090866290023823
-1.478409650027696 -0.006442077472071902 0.1086822248694133
-1.474033275427897 -0.006322435385447733 0.1082816312698607
-1.469675970058942 -0.006203783541047305 0.1078848006834925
-1.465337568460344 -0.006086110092518836 0.1074916863447288
-1.461017907315827 -0.005969403383463199 0.1071022422276075
-1.456716825416436 -0.005853651943651945 0.1067164230311093
-1.452434163624436 -0.005738844485335392 0.1063341841648341
-1.448169764837978 -0.005624969899638283 0.1059554817350153
-1.443923473956527 -0.005512017253040611 0.1055802725308669
-1.439695137847006 -0.005399975783941262 0.1052085140112506
-1.435484605310662 -0.005288834899302218 0.1048401642916568
-1.431291727050626 -0.005178584171371129 0.1044751821314891
-1.427116355640146 -0.005069213334480116 0.1041135269216455
-1.422958345491482 -0.004960712281918756 0.1037551586723871
-1.418817552825451 -0.004853071062879249 0.103400038001487
-1.414693835641589 -0.004746279879471828 0.1030481261226523
-1.410587053688935 -0.004640329083808538 0.1026993848342107
-1.40649706843741 -0.004535209175153567 0.1023537765080567
-1.402423743049774 -0.004430910797138353 0.1020112640788474
-1.39836694235416 -0.004327424735039776 0.1016718110334452
-1.394326532817155 -0.004224741913119755 0.101335381400597
-1.390302382517429 -0.004122853392024652 0.1010019397408463
-1.386294361119891 -0.004021750366242916 0.1006714511366716
-1.382302339850353 -0.003921424161619455 0.1003438811828438
-1.378326191470714 -0.003821866232925262 0.1000191959769995
-1.374365790254617 -0.00372306816148087 0.09969736211042134
-1.3704210119636 -0.003625021652832252 0.09937834665902346
-1.366491733823711 -0.003527718534477815 0.09906211717453398
-1.362577834502575 -0.003431150753645194 0.09874864167587114
-1.358679194086917 -0.003335310375116563 0.09843788864070758
-1.35479569406052 -0.003240189579101253 0.09812982699721789
-1.350927217282599 -0.003145780659154456 0.09782442611600505
-1.347073647966609 -0.003052076020140886 0.09752165580220111
-1.343234871659444 -0.002959068176242231 0.09722148628773766
-1.33941077522104 -0.002866749749007343 0.09692388822378197
-1.335601246804373 -0.002775113465444066 0.09662883267333462
-1.331806175835821 -0.002684152156151689 0.09633629110398453
-1.328025452995915 -0.002593858753493014 0.09604623538081753
-1.324258970200438 -0.00250422628980506 0.09575863775947476
-1.320506620581888 -0.002415247895647457 0.09547347087935704
-1.31676829847128 -0.002326916798087607 0.09519070775697175
-1.313043899380298 -0.002239226319021718 0.09491032177941874
-1.309333319983762 -0.00215216987353083 0.09463228669801177
-1.305636458102436 -0.002065740968270998 0.0943565766220323
-1.30195321268614 -0.0019799331998968 0.09408316601261237
-1.298283483797177 -0.001894740253517369 0.09381202967674349
-1.294627172594067 -0.001810155901184173 0.09354314276140844
-1.290984181315566 -0.001726174000409777 0.09327648074783313
-1.287354413264987 -0.001642788492716864 0.09301201944585559
-1.283737772794799 -0.001559993402216778 0.09274973498840927
-1.2801341652915 -0.001477782834216904 0.09248960382611805
-1.276543497160771 -0.00139615097385621 0.09223160272200022
-1.272965675812887 -0.001315092084768267 0.09197570874627888
-1.269400609648391 -0.001234600507771134 0.09172189927129628
-1.265848208044023 -0.001154670659583452 0.09147015196652967
-1.262308381338899 -0.001075297031566165 0.09122044479370628
-1.258781040820931 -0.0009964741884892493 0.09097275600201508
-1.255266098713487 -0.0009181967673228931 0.09072706412341319
-1.251763468162284 -0.0008404594760525502 0.09048334796802465
-1.248273063222516 -0.0007632570925173275 0.0902415866196294
-1.244794798846191 -0.0006865844632711703 0.09000175943124056
-1.241328590869705 -0.0006104365024663248 0.08976384602076781
-1.237874356001617 -0.0005348081907585735 0.08952782626676498
-1.234432011810645 -0.0004596945742337488 0.08929368030425998
-1.231001476713855 -0.0003850907633550458 0.0890613885206651
-1.22758266996507 -0.0003109919319306652 0.08883093155176597
-1.224175511643455 -0.000237393316101331 0.08860229027778736
-1.220779922642317 -0.0001642902133472383 0.08837544581953401
-1.217395824658077 -9.167798151399867e-05 0.08815037953460506
-1.214023140179437 -1.955203785716035e-05 0.0879270730136801
-1.210661792476733 5.209214189510721e-05 0.08770550807687553
-1.207311705591451 0.0001232590244615662 0.08748566677016956
-1.203972804325936 0.0001939530199100907 0.08726753136189428
-1.200645014233261 0.0002641784825428566 0.0870510843392934
-1.197328261607267 0.000333939711764911 0.08683630840514425
-1.194022473472768 0.000403240952936485 0.08662318647444252
-1.190727577575915 0.0004720863982094023 0.08641170167114842
-1.187443502374725 0.0005404801873479279 0.08620183732499303
-1.184170177029756 0.0006084264085343936 0.0859935769683433
-1.18090753139494 0.0006759290991599277 0.0857869043331247
-1.177655496008563 0.0007429922466006083 0.08558180334780006
-1.174414002084392 0.0008096197889793521 0.08537825813440353
-1.171182981502945 0.000875815615913844 0.08517625300562839
-1.167962366802903 0.0009415835692508026 0.08497577246196767
-1.164752091172655 0.001006927443786872 0.08477680118890627
-1.161552088441984 0.001071850987976425 0.08457932405416372
-1.158362293073884 0.001136357904626546 0.0843833261049863
-1.155182640156504 0.001200451851579476 0.08418879256548764
-1.152013065395225 0.001264136442382764 0.08399570883403661
-1.148853505104856 0.001327415246947403 0.08380406048069175
-1.14570389620196 0.001390291792194183 0.08361383324468095
-1.142564176197292 0.00145276956268851 0.08342501303192577
-1.139434283188365 0.001514852001263939 0.08323758591260917
-1.136314155852121 0.001576542509634643 0.08305153811878601
-1.133203733437729 0.001637844448997047 0.08286685604203523
-1.130102955759481 0.001698761140620854 0.08268352623115296
-1.127011763189808 0.00175929586642968 0.08250153538988574
-1.1239300966524 0.001819451869571501 0.08232087037470293
-1.120857897615429 0.001879232354979131 0.08214151819260757
-1.117795108084884 0.001938640489920924 0.08196346599898492
-1.114741670597993 0.001997679404541906 0.08178670109548793
-1.111697528216765 0.002056352192395515 0.08161121092795874
-1.108662624521611 0.002114661910966159 0.08143698308438575
-1.105636903605074 0.002172611582182759 0.08126400529289528
-1.102620310065649 0.002230204192923459 0.08109226541977729
-1.099612789001693 0.002287442695511695 0.08092175146754443
-1.096614286005437 0.002344330008203763 0.08075245157302373
-1.093624747157071 0.002400869015668093 0.08058435400548034
-1.090644119018933 0.002457062569456363 0.08041744716477257
-1.087672348629775 0.002512913488466623 0.08025171957953781
-1.084709383499118 0.002568424559398593 0.08008715990540849
-1.081755171601687 0.002623598537201276 0.07992375692325762
-1.07880966137193 0.002678438145513048 0.0797614995374734
-1.07587280169862 0.002732946077094362 0.07960037677426205
-1.072944541919532 0.002787124994253212 0.07944037777997874
-1.070024831816197 0.002840977529263502 0.07928149181948559
-1.067113621608739 0.002894506284776449 0.07912370827453664
-1.064210861950777 0.002947713834225162 0.078967016642189
-1.061316503924413 0.003000602722222523 0.07881140653323975
-1.058430499035278 0.003053175464952496 0.07865686767068815
-1.055552799207663 0.003105434550554998 0.0785033898882226
-1.05268335677971 0.003157382439504448 0.07835096312873192
-1.049822124498678 0.003209021564982112 0.07819957744284043
-1.046969055516271 0.003260354333242368 0.07804922298746651
-1.04412410338404 0.003311383123973006 0.07789989002440399
-1.04128722204884 0.003362110290649662 0.07775156891892612
-1.038458365848363 0.003412538160884516 0.07760425013841162
-1.035637489506721 0.003462669036769347 0.07745792425099238
-1.032824548130107 0.003512505195213055 0.07731258192422245
-1.030019497202498 0.003562048888273752 0.07716821392376786
-1.027222292581437 0.003611302343485529 0.07702481111211692
-1.024432890493858 0.00366026776417998 0.07688236444731066
-1.021651247531981 0.00370894732980261 0.07674086498169296
-1.018877320649256 0.003757343196224186 0.07660030386067998
-1.016111067156366 0.003805457496047151 0.07646067232154874
-1.013352444717286 0.003853292338907179 0.07632196169224417
-1.010601411345396 0.003900849811769965 0.07618416339020459
-1.007857925399646 0.003948131979223327 0.07604726892120513
-1.005121945580771 0.00399514088376472 0.07591126987821876
-1.002393430927567 0.004041878546084234 0.07577615794029471
-0.9996723408132061 0.004088346965343159 0.0756419248714538
-0.9969586349416099 0.004134548119448207 0.07550856251960059
-0.9942522733438669 0.004180483965321449 0.07537606281545182
-0.9915532163747019 0.004226156439166067 0.07524441777148101
-0.9888614247089905 0.004271567456727977 0.07511361948087883
-0.9861768593383215 0.004316718913553407 0.0749836601165291
-0.9834994815676051 0.004361612685242504 0.07485453192999988
-0.9808292530117262 0.004406250627699023 0.07472622725054968
-0.9781661355922425 0.004450634577376193 0.07459873848414832
-0.9755100915341263 0.00449476635151881 0.07447205811251223
-0.9728610833625494 0.004538647748401621 0.07434617869215401
-0.9702190738997107 0.004582280547564084 0.07422109285344585
-0.9675840262617056 0.00462566651004154 0.0740967932996967
-0.9649559038554361 0.004668807378592885 0.07397327280624293
-0.9623346703755619 0.004711704877924784 0.07385052421955212
-0.9597202898014911 0.0047543607149125 0.07372854045633993
-0.9571127263944102 0.004796776578817391 0.0736073145026997
-0.9545119446943528 0.004838954141501126 0.07348683941324459
-0.9519179095173062 0.004880895057636694 0.07336710831026204
-0.9493305859523552 0.004922600964916243 0.07324811438288039
-0.9467499393588636 0.004964073484255813 0.07312985088624737
-0.9441759353636908 0.005005314219997014 0.07301231114072022
-0.9416085398584449 0.0050463247601057 0.0728954885310675
-0.9390477189967713 0.005087106676367693 0.07277937650568196
-0.9364934391916745 0.005127661524581606 0.07266396857580472
-0.9339456671128758 0.005167990844748805 0.07254925831476025
-0.9314043696842032 0.005208096161260577 0.07243523935720215
-0.9288695140810152 0.005247978983082535 0.07232190539836941
-0.9263410677276565 0.00528764080393631 0.07220925019335315
-0.9238189982949466 0.005327083102478582 0.07209726755637342
-0.9213032736976993 0.005366307342477482 0.07198595136006618
-0.9187938620922736 0.005405314972986426 0.07187529553477999
-0.9162907318741551 0.005444107428515405 0.07176529406788251
-0.9137938516755679 0.005482686129199787 0.07165594100307646
-0.911303190363116 0.005521052480966663 0.07154723043972498
-0.9088187170354541 0.005559207875698786 0.0714391565321862
-0.906340401020987 0.005597153691396137 0.0713317134891569
-0.9038682118755979 0.00563489129233515 0.07122489557302501
-0.9014021193804044 0.005672422029225658 0.07111869709923096
-0.8989420935395421 0.005709747239365561 0.07101311243563759
-0.8964881045779754 0.005746868246793292 0.07090813600190858
-0.8940401229393353 0.005783786362438087 0.07080376226889523
-0.8915981192837836 0.005820502884268106 0.07069998575803134
-0.8891620644859024 0.005857019097436445 0.07059680104073633
-0.8867319296326107 0.005893336274425057 0.07049420273782615
-0.8843076860211043 0.005929455675186637 0.07039218551893206
-0.8818893051568227 0.005965378547284484 0.07029074410192713
-0.8794767587514388 0.00600110612603038 0.07018987325236019
-0.8770700187208738 0.006036639634620524 0.07008956778289735
-0.8746690571833356 0.00607198028426954 0.06998982255277075
-0.8722738464573807 0.006107129274342596 0.06989063246723448
-0.8698843590599993 0.006142087792485666 0.06979199247702772
-0.8675005677047231 0.006176857014753956 0.06969389757784468
-0.8651224452997556 0.006211438105738532 0.06959634280981154
-0.8627499649461252 0.006245832218691173 0.06949932325697006
-0.8603830999358591 0.006280040495647477 0.06940283404676782
-0.8580218237501793 0.006314064067548249 0.06930687034955508
-0.8556661100577202 0.006347904054359193 0.06921142737808799
-0.8533159327127666 0.006381561565188946 0.06911650038703818
-0.8509712657535125 0.006415037698405459 0.06902208467250853
-0.8486320834003403 0.006448333541750776 0.06892817557155515
-0.8462983600541201 0.006481450172454213 0.06883476846171533
-0.8439700702945289 0.006514388657343976 0.06874185876054143
-0.8416471888783893 0.006547150052957232 0.0686494419251407
-0.8393296907380267 0.006579735405648669 0.06855751345172076
-0.8370175509796472 0.006612145751697549 0.06846606887514078
-0.8347107448817322 0.0066443821174133 0.0683751037684683
-0.832409247893453 0.006676445519239649 0.06828461374254142
-0.8301130356331027 0.006708336963857326 0.06819459444553652
-0.8278220838865469 0.006740057448285369 0.06810504156254126
-0.8255363686056909 0.00677160795998103 0.06801595081513275
-0.8232558659069657 0.006802989476938323 0.067927317960961
-0.8209805520698302 0.006834202967785228 0.06783913879333738
-0.8187104035352911 0.006865249391879563 0.06775140914082811
-0.8164453969044389 0.006896129699403552 0.06766412486685263
-0.8141855089370014 0.006926844831457111 0.06757728186928689
-0.8119307165499123 0.00695739572014986 0.06749087608007135
-0.8096809968158968 0.00698778328869189 0.06740490346482376
-0.807436326962073 0.007018008451483295 0.06731936002245649
-0.8051966843685682 0.007048072114202496 0.06723424178479845
-0.8029620465671519 0.007077975173893363 0.06714954481622158
-0.8007323912398828 0.007107718519051168 0.06706526521327158
-0.7985076962177716 0.007137303029707364 0.06698139910430324
-0.7962879394794587 0.007166729577513235 0.06689794264911981
-0.7940730991499059 0.007195999025822402 0.06681489203861683
-0.791863153499103 0.007225112229772231 0.06673224349442991
-0.7896580809407891 0.007254070036364135 0.06664999326858679
-0.7874578600311866 0.007282873284542802 0.0665681376431633
-0.785262469467751 0.007311522805274351 0.06648667292994341
-0.7830718880879324 0.007340019421623448 0.06640559547008307
-0.7808860948679521 0.007368363948829373 0.06632490163377805
-0.7787050689215919 0.00739655719438108 0.06624458781993547
-0.7765287894989964 0.00742459995809124 0.06616465045584914
-0.7743572359854885 0.007452493032169296 0.06608508599687854
-0.7721903879003982 0.007480237201293538 0.06600589092613148
-0.770028224895903 0.007507833242682215 0.06592706175415028
-0.7678707267558818 0.007535281926163691 0.06584859501860155
-0.7657178733947807 0.007562584014245663 0.06577048728396938
-0.7635696448564912 0.007589740262183457 0.06569273514125199
-0.7614260213132397 0.007616751418047406 0.06561533520766173
-0.7592869830644903 0.007643618222789327 0.06553828412632837
-0.7571525105358577 0.007670341410308112 0.06546157856600575
-0.7550225842780328 0.00769692170751444 0.06538521522078159
-0.7528971849657193 0.007723359834394627 0.06530919080979045
-0.7507762933965817 0.007749656504073614 0.06523350207692986
-0.7486598904902041 0.007775812422877126 0.06515814579057958
-0.7465479572870606 0.007801828290392987 0.06508311874332376
-0.7444404749474958 0.007827704799531625 0.0650084177516762
-0.742337424750717 0.007853442636585763 0.06493403965580856
-0.7402387880937958 0.007879042481289308 0.0648599813192814
-0.7381445464906811 0.007904505006875463 0.06478623962877812
-0.7360546815712218 0.007929830880134051 0.06471281149384176
-0.7339691750802004 0.007955020761468071 0.06463969384661449
-0.7318880088763759 0.007980075304949507 0.06456688364157991
-0.7298111649315367 0.008004995158374376 0.06449437785530798
-0.7277386253295644 0.008029780963317046 0.06442217348620271
-0.7256703722655053 0.00805443335518382 0.06435026755425232
-0.7236063880446539 0.008078952963265804 0.06427865710078211
-0.7215466550816433 0.008103340410791062 0.06420733918820979
-0.7194911558995473 0.008127596314976068 0.06413631089980335
-0.7174398731289899 0.00815172128707647 0.06406556933944135
-0.715392789507265 0.008175715932437161 0.06399511163137572
-0.7133498878774648 0.008199580850541687 0.06392493491999688
-0.7113111511876165 0.00822331663506097 0.0638550363696012
-0.7092765624898289 0.008246923873901389 0.06378541316416091
-0.7072461049394469 0.008270403149252199 0.06371606250709613
-0.7052197617942145 0.008293755037632311 0.06364698162104925
-0.7031975164134468 0.008316980109936431 0.06357816774766156
-0.7011793522572096 0.008340078931480582 0.06350961814735196
-0.6991652528855083 0.008363052062046991 0.06344133009909794
-0.6971552019574841 0.008385900055928376 0.06337330090021857
-0.6951491832306184 0.008408623461971618 0.06330552786615969
-0.6931471805599453 0.008431222823620842 0.0632380083302811
-0.6911491778972723 0.008453698678959899 0.06317073964364577
-0.6891551592904079 0.008476051560754265 0.06310371917481107
