@type xydy
0.612 -0.1184106942242443 0.07501526919060675
0.613 -0.1184007237443231 0.07492000027796029
0.614 -0.1183907941223365 0.0748249734276204
0.615 -0.1183809052569424 0.07473018609195595
0.616 -0.1183710570480562 0.07463563572717135
0.617 -0.1183612493968486 0.07454131979316895
0.618 -0.1183514822057443 0.07444723575341099
0.619 -0.1183417553784198 0.07435338107478132
0.62 -0.1183320688198022 0.07425975322744657
0.621 -0.1183224224360677 0.07416634968471701
0.622 -0.1183128161346401 0.07407316792290695
0.623 -0.11830324982419 0.07398020542119466
0.624 -0.1182937234146331 0.07388745966148187
0.625 -0.1182842368171296 0.07379492812825272
0.626 -0.1182747899440832 0.07370260830843221
0.627 -0.1182653827091405 0.07361049769124414
0.628 -0.11825601502719 0.07351859376806845
0.629 -0.118246686814362 0.07342689403229799
0.63 -0.1182373979880278 0.07333539597919473
0.631 -0.1182281484667996 0.07324409710574526
0.632 -0.1182189381705304 0.07315299491051575
0.633 -0.1182097670203137 0.07306208689350613
0.634 -0.1182006349384837 0.07297137055600364
0.635 -0.1181915418486155 0.07288084340043567
0.636 -0.1181824876755252 0.07279050293022184
0.637 -0.1181734723452707 0.07270034664962528
0.638 -0.1181644957851517 0.07261037206360321
0.639 -0.118155557923711 0.07252057667765663
0.64 -0.1181466586907346 0.0724309579976792
0.641 -0.1181377980172532 0.07234151352980527
0.642 -0.1181289758355429 0.07225224078025699
0.643 -0.1181201920791263 0.07216313725519055
0.644 -0.1181114466827741 0.07207420046054145
0.645 -0.1181027395825062 0.0719854279018688
0.646 -0.1180940707155936 0.07189681708419865
0.647 -0.1180854400205596 0.07180836551186628
0.648 -0.118076847437182 0.07172007068835748
0.649 -0.1180682929064948 0.0716319301161487
0.65 -0.1180597763707903 0.07154394129654611
0.651 -0.1180512977736215 0.07145610172952358
0.652 -0.1180428570598042 0.07136840891355945
0.653 -0.1180344541754196 0.0712808603454721
0.654 -0.1180260890678169 0.07119345352025433
0.655 -0.1180177616856158 0.07110618593090648
0.656 -0.11800947197871 0.07101905506826825
0.657 -0.1180012198982695 0.07093205842084925
0.658 -0.1179930053967443 0.07084519347465813
0.659 -0.1179848284278675 0.07075845771303043
0.66 -0.1179766889466588 0.07067184861645492
0.661 -0.1179685869094282 0.07058536366239856
0.662 -0.1179605222737795 0.07049900032512996
0.663 -0.1179524949986146 0.07041275607554134
0.664 -0.1179445050441373 0.0703266283809689
0.665 -0.1179365523718575 0.07024061470501169
0.666 -0.1179286369445958 0.07015471250734873
0.667 -0.1179207587264878 0.07006891924355464
0.668 -0.117912917682989 0.06998323236491342
0.669 -0.1179051137808793 0.06989764931823057
0.67 -0.1178973469882686 0.06981216754564348
0.671 -0.1178896172746013 0.06972678448442989
0.672 -0.1178819246106623 0.06964149756681463
0.673 -0.1178742689685819 0.06955630421977438
0.674 -0.117866650321842 0.06947120186484053
0.675 -0.1178590686452817 0.06938618791790005
0.676 -0.1178515239151034 0.06930125978899436
0.677 -0.1178440161088789 0.06921641488211615
0.678 -0.1178365452055562 0.06913165059500403
0.679 -0.1178291111854653 0.0690469643189351
0.68 -0.1178217140303258 0.06896235343851527
0.681 -0.1178143537232534 0.06887781533146737
0.682 -0.1178070302487669 0.06879334736841696
0.683 -0.1177997435927962 0.06870894691267577
0.684 -0.1177924937426889 0.06862461132002278
0.685 -0.1177852806872186 0.06854033793848284
0.686 -0.117778104416593 0.06845612410810282
0.687 -0.1177709649224613 0.06837196716072515
0.688 -0.1177638621979232 0.06828786441975886
0.689 -0.1177567962375372 0.0682038131999479
0.69 -0.1177497670373292 0.06811981080713671
0.691 -0.1177427745948018 0.06803585453803315
0.692 -0.1177358189089431 0.06795194167996846
0.693 -0.1177288999802363 0.06786806951065447
0.694 -0.1177220178106694 0.06778423529793773
0.695 -0.117715172403745 0.06770043629955079
0.696 -0.1177083637644902 0.06761666976286025
0.697 -0.1177015918994671 0.06753293292461183
0.698 -0.1176948568167835 0.06744922301067212
0.699 -0.1176881585261034 0.06736553723576717
0.7 -0.1176814970386581 0.06728187280321765
0.701 -0.1176748723672577 0.06719822690467071
0.702 -0.1176682845263024 0.06711459671982833
0.703 -0.1176617335317945 0.06703097941617207
0.704 -0.1176552194013503 0.06694737214868432
0.705 -0.1176487421542128 0.06686377205956581
0.706 -0.1176423018112637 0.06678017627794928
0.707 -0.1176358983950367 0.06669658191960947
0.708 -0.1176295319297306 0.06661298608666903
0.709 -0.1176232024412228 0.06652938586730053
0.71 -0.1176169099570827 0.06644577833542435
0.711 -0.1176106545065862 0.06636216055040239
0.712 -0.1176044361207297 0.06627852955672752
0.713 -0.1175982548322446 0.06619488238370874
0.714 -0.1175921106756128 0.06611121604515183
0.715 -0.1175860036870814 0.06602752753903557
0.716 -0.1175799339046785 0.06594381384718319
0.717 -0.1175739013682288 0.06586007193492928
0.718 -0.1175679061193705 0.06577629875078178
0.719 -0.1175619482015712 0.06569249122607907
0.72 -0.1175560276601449 0.06560864627464205
0.721 -0.1175501445422697 0.06552476079242115
0.722 -0.1175442988970047 0.06544083165713803
0.723 -0.1175384907753087 0.06535685572792198
0.724 -0.1175327202300579 0.06527282984494093
0.725 -0.1175269873160651 0.06518875082902678
0.726 -0.1175212920900984 0.06510461548129517
0.727 -0.117515634610901 0.06502042058275942
0.728 -0.1175100149392107 0.06493616289393846
0.729 -0.1175044331377806 0.06485183915445888
0.73 -0.1174988892713995 0.06476744608265069
0.731 -0.117493383406913 0.06468298037513681
0.732 -0.1174879156132452 0.06459843870641617
0.733 -0.1174824859614203 0.06451381772844017
0.734 -0.1174770945245857 0.06442911407018248
0.735 -0.1174717413780339 0.06434432433720203
0.736 -0.1174664265992267 0.06425944511119888
0.737 -0.1174611502678183 0.06417447294956308
0.738 -0.1174559124656799 0.06408940438491616
0.739 -0.1174507132769245 0.06400423592464519
0.74 -0.1174455527879319 0.06391896405042923
0.741 -0.1174404310873745 0.06383358521775796
0.742 -0.1174353482662435 0.0637480958554425
0.743 -0.117430304417876 0.06366249236511792
0.744 -0.1174252996379818 0.06357677112073765
0.745 -0.1174203340246717 0.06349092846805931
0.746 -0.1174154076784856 0.06340496072412193
0.747 -0.1174105207024218 0.06331886417671433
0.748 -0.1174056732019662 0.06323263508383447
0.749 -0.1174008652851226 0.06314626967313957
0.75 -0.1173960970624436 0.0630597641413868
0.751 -0.1173913686470617 0.06297311465386434
0.752 -0.1173866801547214 0.06288631734381263
0.753 -0.1173820317038121 0.06279936831183548
0.754 -0.1173774234154009 0.06271226362530094
0.755 -0.1173728554132669 0.06262499931773171
0.756 -0.1173683278239358 0.06253757138818471
0.757 -0.1173638407767149 0.06244997580061976
0.758 -0.1173593944037298 0.06236220848325694
0.759 -0.1173549888399605 0.06227426532792256
0.76 -0.1173506242232792 0.06218614218938336
0.761 -0.1173463006944886 0.06209783488466872
0.762 -0.1173420183973609 0.06200933919238058
0.763 -0.1173377774786775 0.06192065085199089
0.764 -0.1173335780882696 0.06183176556312612
0.765 -0.1173294203790601 0.06174267898483879
0.766 -0.1173253045071052 0.06165338673486549
0.767 -0.1173212306316381 0.06156388438887121
0.768 -0.1173171989151126 0.06147416747967968
0.769 -0.1173132095232484 0.06138423149648927
0.77 -0.1173092626250765 0.06129407188407432
0.771 -0.1173053583929866 0.06120368404197137
0.772 -0.1173014970027741 0.06111306332365004
0.773 -0.1172976786336891 0.06102220503566825
0.774 -0.1172939034684864 0.06093110443681126
0.775 -0.1172901716934758 0.06083975673721433
0.776 -0.1172864834985738 0.06074815709746853
0.777 -0.117282839077357 0.06065630062770926
0.778 -0.1172792386271153 0.06056418238668718
0.779 -0.1172756823489074 0.0604717973808211
0.78 -0.117272170447617 0.06037914056323236
0.781 -0.1172687031320098 0.06028620683276026
0.782 -0.1172652806147922 0.06019299103295823
0.783 -0.1172619031126711 0.06009948795107005
0.784 -0.1172585708464151 0.06000569231698589
0.785 -0.1172552840409162 0.05991159880217745
0.786 -0.117252042925254 0.05981720201861193
0.787 -0.1172488477327602 0.0597224965176441
0.788 -0.1172456987010851 0.05962747678888616
0.789 -0.1172425960722653 0.05953213725905463
0.79 -0.1172395400927927 0.05943647229079388
0.791 -0.1172365310136851 0.0593404761814757
0.792 -0.1172335690905585 0.05924414316197423
0.793 -0.1172306545837004 0.05914746739541577
0.794 -0.1172277877581452 0.05905044297590275
0.795 -0.117224968883751 0.05895306392721133
0.796 -0.1172221982352781 0.05885532420146187
0.797 -0.1172194760924689 0.05875721767776166
0.798 -0.1172168027401301 0.05865873816081919
0.799 -0.1172141784682161 0.05855987937952928
0.8 -0.1172116035719147 0.05846063498552836
0.801 -0.1172090783517339 0.05836099855171902
0.802 -0.1172066031135919 0.05826096357076323
0.803 -0.1172041781689076 0.05816052345354335
0.804 -0.117201803834694 0.05805967152759008
0.805 -0.1171994804336535 0.05795840103547658
0.806 -0.1171972082942751 0.05785670513317786
0.807 -0.1171949877509337 0.05775457688839457
0.808 -0.1171928191439921 0.05765200927884025
0.809 -0.1171907028199046 0.05754899519049107
0.81 -0.1171886391313235 0.05744552741579726
0.811 -0.1171866284372072 0.05734159865185491
0.812 -0.1171846711029318 0.05723720149853753
0.813 -0.1171827675004043 0.05713232845658588
0.814 -0.1171809180081785 0.05702697192565537
0.815 -0.1171791230115743 0.05692112420231963
0.816 -0.1171773829027981 0.05681477747802925
0.817 -0.1171756980810679 0.05670792383702442
0.818 -0.1171740689527395 0.05660055525420031
0.819 -0.1171724959314369 0.05649266359292395
0.82 -0.1171709794381845 0.05638424060280112
0.821 -0.1171695199015436 0.05627527791739224
0.822 -0.1171681177577509 0.05616576705187561
0.823 -0.1171667734508607 0.05605569940065666
0.824 -0.1171654874328909 0.05594506623492181
0.825 -0.1171642601639711 0.0558338587001354
0.826 -0.1171630921124953 0.05572206781347808
0.827 -0.117161983755278 0.05560968446122516
0.828 -0.1171609355777131 0.05549669939606318
0.829 -0.1171599480739377 0.05538310323434305
0.83 -0.1171590217469991 0.05526888645326806
0.831 -0.1171581571090254 0.05515403938801479
0.832 -0.1171573546814013 0.05503855222878524
0.833 -0.1171566149949467 0.05492241501778817
0.834 -0.1171559385901008 0.05480561764614763
0.835 -0.1171553260171095 0.05468814985073675
0.836 -0.117154777836218 0.05457000121093461
0.837 -0.1171542946178681 0.05445116114530397
0.838 -0.1171538769428993 0.05433161890818772
0.839 -0.1171535254027562 0.05421136358622172
0.84 -0.1171532405996996 0.05409038409476152
0.841 -0.1171530231470235 0.05396866917422069
0.842 -0.1171528736692773 0.05384620738631804
0.843 -0.117152792802493 0.0537229871102312
0.844 -0.1171527811944183 0.05359899653865387
0.845 -0.1171528395047559 0.05347422367375388
0.846 -0.1171529684054072 0.05334865632302915
0.847 -0.1171531685807242 0.05322228209505874
0.848 -0.1171534407277653 0.05309508839514565
0.849 -0.1171537855565593 0.05296706242084847
0.85 -0.1171542037903752 0.05283819115739839
0.851 -0.1171546961659985 0.05270846137299825
0.852 -0.1171552634340148 0.05257785961400019
0.853 -0.1171559063591007 0.05244637219995821
0.854 -0.1171566257203214 0.05231398521855196
0.855 -0.1171574223114362 0.05218068452037779
0.856 -0.1171582969412119 0.05204645571360331
0.857 -0.1171592504337436 0.05191128415848105
0.858 -0.1171602836287841 0.05177515496171728
0.859 -0.1171613973820816 0.05163805297069127
0.86 -0.1171625925657257 0.05149996276752076
0.861 -0.1171638700685027 0.05136086866296876
0.862 -0.1171652307962597 0.05122075469018685
0.863 -0.117166675672278 0.05107960459829014
0.864 -0.1171682056376564 0.05093740184575842
0.865 -0.1171698216517043 0.05079412959365851
0.866 -0.1171715246923443 0.05064977069868195
0.867 -0.1171733157565264 0.05050430770599259
0.868 -0.1171751958606518 0.05035772284187802
0.869 -0.1171771660410081 0.05020999800619881
0.87 -0.1171792273542164 0.05006111476462929
0.871 -0.1171813808776886 0.04991105434068326
0.872 -0.1171836277100981 0.049759797607518
0.873 -0.1171859689718617 0.04960732507950969
0.874 -0.1171884058056347 0.04945361690359285
0.875 -0.1171909393768184 0.04929865285035663
0.876 -0.1171935708740809 0.04914241230489016
0.877 -0.1171963015098924 0.04898487425736904
0.878 -0.1171991325210726 0.04882601729337489
0.879 -0.1172020651693542 0.04866581958393947
0.88 -0.1172051007419603 0.04850425887530467
0.881 -0.1172082405521961 0.04834131247838935
0.882 -0.1172114859400579 0.04817695725795388
0.883 -0.1172148382728556 0.04801116962145258
0.884 -0.1172182989458531 0.04784392550756448
0.885 -0.1172218693829245 0.04767520037439194
0.886 -0.117225551037227 0.04750496918731682
0.887 -0.117229345391892 0.04733320640650324
0.888 -0.1172332539607326 0.04715988597403596
0.889 -0.1172372782889704 0.04698498130068269
0.89 -0.1172414199539802 0.04680846525226865
0.891 -0.1172456805660531 0.04663031013565117
0.892 -0.1172500617691798 0.04645048768428186
0.893 -0.1172545652418521 0.04626896904334342
0.894 -0.1172591926978856 0.04608572475444797
0.895 -0.1172639458872617 0.04590072473988337
0.896 -0.1172688265969904 0.04571393828639349
0.897 -0.1172738366519934 0.04552533402847844
0.898 -0.1172789779160093 0.04533487993120003
0.899 -0.1172842522925184 0.04514254327247759
0.9 -0.1172896617256905 0.04494829062485911
0.901 -0.1172952082013529 0.04475208783675203
0.902 -0.1173008937479805 0.04455390001309812
0.903 -0.1173067204377078 0.04435369149547626
0.904 -0.1173126903873617 0.04415142584161718
0.905 -0.117318805759516 0.04394706580431347
0.906 -0.117325068763567 0.04374057330970859
0.907 -0.11733148165683 0.04353190943494823
0.908 -0.1173380467456553 0.04332103438517729
0.909 -0.1173447663865648 0.04310790746986607
0.91 -0.117351642987407 0.04289248707844925
0.911 -0.1173586790085296 0.04267473065526131
0.912 -0.1173658769639694 0.04245459467375284
0.913 -0.1173732394226569 0.0422320346099721
0.914 -0.1173807690096348 0.04200700491529742
0.915 -0.1173884684072883 0.04177945898840628
0.916 -0.1173963403565844 0.0415493491464684
0.917 -0.1174043876583173 0.04131662659555118
0.918 -0.1174126131743585 0.04108124140022725
0.919 -0.1174210198289054 0.04084314245237613
0.92 -0.1174296106097255 0.04060227743917363
0.921 -0.1174383885693921 0.04035859281026579
0.922 -0.1174473568265038 0.04011203374412673
0.923 -0.1174565185668833 0.03986254411360365
0.924 -0.1174658770447466 0.03961006645065656
0.925 -0.1174754355838358 0.03935454191030473
0.926 -0.1174851975785035 0.03909591023379831
0.927 -0.11749516649474 0.03883410971103961
0.928 -0.1175053458711291 0.03856907714228666
0.929 -0.1175157393197185 0.03830074779918051
0.93 -0.1175263505267886 0.03802905538514812
0.931 -0.1175371832534995 0.03775393199524477
0.932 -0.1175482413363967 0.0374753080755138
0.933 -0.1175595286877484 0.03719311238195749
0.934 -0.1175710492956883 0.03690727193923157
0.935 -0.1175828072241296 0.0366177119991971
0.936 -0.1175948066124152 0.03632435599948842
0.937 -0.1176070516746603 0.03602712552228422
0.938 -0.1176195466987401 0.03572594025350196
0.939 -0.1176322960448649 0.03542071794267395
0.94 -0.1176453041436823 0.03511137436380764
0.941 -0.1176585754938288 0.03479782327758351
0.942 -0.1176721146588499 0.03447997639530336
0.943 -0.1176859262633893 0.03415774334507003
0.944 -0.1177000149885351 0.03383103164075926
0.945 -0.1177143855661942 0.03349974665443651
0.946 -0.1177290427723426 0.03316379159297879
0.947 -0.1177439914189793 0.03282306747978619
0.948 -0.1177592363445792 0.03247747314261333
0.949 -0.1177747824028112 0.03212690520872
0.95 -0.1177906344492434 0.03177125810873851
0.951 -0.1178067973257169 0.03141042409088652
0.952 -0.1178232758420089 0.0310442932474253
0.953 -0.1178400747543416 0.03067275355558144
0.954 -0.1178571987402178 0.0302956909355236
0.955 -0.1178746523689631 0.02991298932842605
0.956 -0.1178924400672474 0.02952453079816894
0.957 -0.117910566078716 0.02913019566083783
0.958 -0.1179290344166974 0.02872986264690965
0.959 -0.1179478488087488 0.02832340910187059
0.96 -0.1179670126315555 0.0279107112320311
0.961 -0.1179865288343936 0.02749164440351554
0.962 -0.1180063998489902 0.02706608350384807
0.963 -0.1180266274831504 0.02663390337727991
0.964 -0.1180472127949401 0.02619497934706234
0.965 -0.1180681559434875 0.02574918784033366
0.966 -0.1180894560115504 0.0252964071342397
0.967 -0.1181111107938393 0.0248365182454452
0.968 -0.1181331165436067 0.02436940598943466
0.969 -0.118155467668118 0.02389496024108515
0.97 -0.1181781563611663 0.02341307743407901
0.971 -0.1182011721576022 0.02292366234399214
0.972 -0.1182245013906577 0.02242663020853756
0.973 -0.1182481265272969 0.02192190924865821
0.974 -0.118272025349413 0.02140944366611291
0.975 -0.1182961699386977 0.02088919720696205
0.976 -0.1183205254093865 0.02036115739582401
0.977 -0.1183450483143144 0.01982534056244879
0.978 -0.1183696846235447 0.01928179779884235
0.979 -0.1183943671378649 0.01873062199937753
0.98 -0.1184190121464984 0.01817195614321292
0.981 -0.1184435150613913 0.01760600296891046
0.982 -0.118467744646635 0.01703303614894956
0.983 -0.1184915352903157 0.01645341296710271
0.984 -0.1185146765031807 0.01586758828052041
0.985 -0.1185368984160432 0.01527612911312444
0.986 -0.1185578513848836 0.01467972839848271
0.987 -0.1185770767178099 0.0140792148363169
0.988 -0.1185939636743933 0.01347555291850778
0.989 -0.1186076846043455 0.0128698216999178
0.99 -0.1186170940751236 0.01226315040221722
0.991 -0.1186205662978358 0.01165656838174094
0.992 -0.1186157218198349 0.01105068528137105
0.993 -0.118598944163657 0.01044502842877041
0.994 -0.1185644701248103 0.009836663077941303
0.995 -0.1185025382644692 0.009217222425795158
0.996 -0.1183952156012928 0.008566089351354102
0.997 -0.1182055773411243 0.007832987785448015
0.998 -0.1178431469650599 0.006885354751549624
0.999 -0.1170040480753865 0.005300195520895634
